video_id,channelId,title,video_id,liveBroadcastContent,definition,dimension,duration,relevantTopicIds
A6owSHYjOiE,UCfjGrUg4Y7T3Zf6fy38mAuw,,,none,hd,2d,PT1M17S,
Z9Mscw3O2XA,UChDKyKQ59fYz3JO2fl0Z6sg,,,none,hd,2d,PT1M49S,"['/m/019_rr', '/m/019_rr']"
g3N-vtknJG8,UCXwzVndGIyr7aUl3DhlXWCQ,,,none,hd,2d,PT4M50S,"['/m/019_rr', '/m/019_rr']"
5gZWna6RnCA,UCLHeoUnjgvv8XY0Sw2xoBNQ,,,none,hd,2d,PT1M18S,"['/m/019_rr', '/m/019_rr']"
oWjxSkJpxFU,UCG8rbF3g2AMX70yOd8vqIZg,,,none,hd,2d,PT7M8S,['/m/0f2f9']
ltzy5vRmN8Q,UC23ZqC2LTzl7dfOi6EmwJhg,,,none,hd,2d,PT2M51S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
8BAhwgjMvnM,UCAVadSTSh382kte-fQHqMNw,,,none,hd,2d,PT2M35S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
GWMKelv5Bmw,UCR-QYzXrZF8yFarK8wZbHog,,,none,hd,2d,PT9M22S,"['/m/019_rr', '/m/019_rr']"
NZ0ImXT1FZk,UC6E2mP01ZLH_kbAyeazCNdg,,,none,hd,2d,PT12M59S,"['/m/019_rr', '/m/019_rr']"
OGYASOBiU_E,UCn1XB-jvmd9fXMzhiA6IR0w,,,none,hd,2d,PT6M55S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
16a1LttU5qc,UCSC1HqVmTaE4Shn32ihbC7w,,,none,hd,2d,PT6M14S,"['/m/019_rr', '/m/019_rr']"
shiTAXD78Y8,UCeH6qE4V7n5tVwP7NkdrtJg,,,none,hd,2d,PT6M55S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
1QR-GsZkE3E,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT3M4S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
3ChgRbqGi-E,UCYpVqLSvfseUqb2URAkexlw,,,none,hd,2d,PT3M43S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
cMtHByGJ8Ao,UCptRmkkO5t2wGbF2qyjaMCA,,,none,hd,2d,PT3M42S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
jyNFL5t2A-U,UCaXkIU1QidjPwiAYu6GcHjg,,,none,hd,2d,PT3M15S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
txHbh2PAeV4,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT3M52S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc', '/m/05qjc']"
dPWg-A9tiRI,UCUsN5ZwHx2kILm84-jPDeXw,,,none,hd,2d,PT5M40S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
sgX_StgXGF0,UCvC4D8onUfXzvjTOM-dBfEA,,,none,hd,2d,PT1M,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
8gcUmiOlM1M,UCWOA1ZGywLbqmigxE4Qlvuw,,,none,hd,2d,PT2M12S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
NuXHriwQB9g,UCCuApJv8qwZqNTG36FMw1qg,,,none,hd,2d,PT1M4S,"['/m/098wr', '/m/098wr']"
AKstzozuLKY,UCjzEF5kUZypUftfHD1MKuCg,,,none,hd,2d,PT43S,"['/m/04rlf', '/m/064t9', '/m/06by7', '/m/04rlf', '/m/064t9']"
Cs2Xr2b7ako,UCzT17-Lvc5L_gIT10JQsjSA,,,none,hd,2d,PT14M4S,"['/m/019_rr', '/m/019_rr']"
p5HH2UfZ2wE,UCzSSoloGEz10HALUAbYhngQ,,,none,hd,2d,PT57S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
NEmFS50lsTw,UCr5X1GkJDgziekBtAkZWjXQ,,,none,hd,2d,PT26S,
dZWNPEC6SIw,UC-FQUIVQ-bZiefzBiQAa8Fw,,,none,hd,2d,PT9M3S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
5x-d3pabd5o,UCkiXOKnkDO4qz3njQoz86LA,,,none,hd,2d,PT5M48S,"['/m/04rlf', '/m/06j6l', '/m/0gywn', '/m/0glt670', '/m/04rlf', '/m/06j6l', '/m/0gywn']"
P-MQBhBwvgM,UCcd0tBtip8YzdTCUw3OVv_Q,,,none,hd,2d,PT1M30S,"['/m/04rlf', '/m/04rlf']"
6wHZT2t78E4,UCJ5v_MCY6GNUBTO8-D3XoAg,,,none,hd,2d,PT4M35S,"['/m/066wd', '/m/02jjt', '/m/05qjc', '/m/02jjt', '/m/066wd', '/m/05qjc']"
NOciiz9WK5Y,UCyFZMEnm1il5Wv3a6tPscbA,,,none,hd,2d,PT5M47S,"['/m/064t9', '/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
4MYaA4WEo1Y,UCSm-R5OcwjKSeQZFC6VROVw,,,none,hd,2d,PT2M10S,"['/m/098wr', '/m/098wr']"
lzEctvL0vrg,UCrfKGpvbEQXcbe68dzXgJuA,,,none,hd,2d,PT4M18S,"['/m/019_rr', '/m/019_rr']"
XKSHDDBAd1w,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT1M42S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
90CCjgX0n20,UCuf6cvFcYdpHZ_EjSIcBZlg,,,none,hd,2d,PT31S,"['/m/02jjt', '/m/02jjt']"
oZm_N6aSU0E,UCseY74MLpiuUjiHQlM8Hwbw,,,none,hd,2d,PT1M18S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
Uh4XJjr53vg,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT4M31S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
TMfStd3v330,UCCj956IF62FbT7Gouszaj9w,,,none,hd,2d,PT5M59S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
6A3cHzFQsqI,UCMhtEBvT-5v_tsKPR_Un1iw,,,none,sd,2d,PT6M20S,"['/m/05rwpb', '/m/064t9', '/m/06by7', '/m/04rlf', '/m/04rlf', '/m/06by7', '/m/064t9', '/m/05rwpb']"
mJ-lFt9_uxI,UCeY0bbntWzzVIaj2z3QigXg,,,none,hd,2d,PT1M,"['/m/098wr', '/m/098wr']"
YNpCXG66_PA,UC9LxuffQCm_Z4KBCoXZvSHA,,,none,hd,2d,PT6M54S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
Cd2Ue_xw1oo,UCTSxKYBPN58QycSvcN_yKYQ,,,none,hd,2d,PT1M,"['/m/04rlf', '/m/04rlf']"
K9kVsnTQh-g,UCsakAmIBPWSKOQrnuOXIsjA,,,none,sd,2d,PT1M43S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
vBQOVNuSNvI,UCgRQHK8Ttr1j9xCEpCAlgbQ,,,none,hd,2d,PT22S,
y2l7bhf5fJo,UC3339WgBDKIcxTfywuSmG8w,,,none,hd,2d,PT1M12S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
RqAFeV8Bosc,UC--i2rV5NCxiEIPefr3l-zQ,,,none,sd,2d,PT7M39S,
8MPbR6Cbwi4,UCsXfDf1CDgU3SCt0gxJNXGg,,,none,hd,2d,PT6M23S,"['/m/064t9', '/m/04rlf', '/m/064t9', '/m/04rlf']"
lfIhBu0TZBs,UCtinbF-Q-fVthA0qrFQTgXQ,,,none,hd,2d,PT2M52S,"['/m/019_rr', '/m/019_rr']"
NSi-MniOTqI,UCJHA_jMfCvEnv-3kRjTCQXw,,,none,hd,2d,PT7M44S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
8ll04Zzw5UM,UC07Kxew-cMIaykMOkzqHtBQ,,,none,hd,2d,PT4M56S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
eEDZuFw34YM,UCC552Sd-3nyi_tk2BudLUzA,,,none,hd,2d,PT2M50S,
XblV5A1PlDo,UCK-VRwguZP3cokOAxI0F1HA,,,none,hd,2d,PT3M23S,"['/m/04rlf', '/m/04rlf']"
IBHx9uwCy3w,UCeR0n8d3ShTn_yrMhpwyE1Q,,,none,hd,2d,PT10M59S,"['/m/02wbm', '/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/02wbm', '/m/07yv9']"
DJFeaRWJdy8,UCPD_bxCRGpmmeQcbe2kpPaA,,,none,hd,2d,PT21M24S,
yN7N0P2TxHQ,UC6ljvocrnN_0hA3PXr7W5rw,,,none,hd,2d,PT3M22S,"['/m/04rlf', '/m/04rlf']"
FwzoDS3zL_4,UCR8RWMHZcSgqjD0HiUiJ_cQ,,,none,hd,2d,PT1M,"['/m/04rlf', '/m/04rlf']"
fOsphXJvaUE,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT4M37S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
efve8-mhdVg,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT6M23S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
wDrx1pxh-Po,UCsEukrAd64fqA7FjwkmZ_Dw,,,none,hd,2d,PT7M21S,"['/m/04rlf', '/m/04rlf']"
D18e8aU-UWs,UCmKdSrwf1e8coqAzUsrVHZw,,,none,hd,2d,PT4M,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
pjTj-_55WZ8,UCY7sBX18GXc2O_9UvI4GeXQ,,,none,hd,2d,PT3M52S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
JWAvRIpuj1U,UCLt2_hUJjusQFPeNPZxaKiw,,,none,hd,2d,PT55M50S,"['/m/098wr', '/m/098wr']"
t8a8EFMAuSU,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT2M28S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
dOv-1NG-YKc,UCGsR5CVHh_T4nMLiKhfV7qg,,,none,hd,2d,PT18M41S,
zq0T7ye-Pn4,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT6M48S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
PpElRBQ-yGc,UCe9oofjVfJzapRyVlt57x8Q,,,none,hd,2d,PT10M50S,"['/m/0bzvm2', '/m/0bzvm2']"
x25k_-Katf4,UCsooa4yRKGN_zEE8iknghZA,,,none,hd,2d,PT5M40S,"['/m/01k8wb', '/m/01k8wb']"
t3z_pdr6z8w,UCzJIliq68IHSn-Kwgjeg2AQ,,,none,hd,2d,PT13M42S,"['/m/019_rr', '/m/019_rr']"
CZMO9Ud0tOU,UCuCkxoKLYO_EQ2GeFtbM_bw,,,none,hd,2d,PT5M15S,"['/m/01k8wb', '/m/01k8wb']"
GM1QDBvzm1Y,UCziQJYHu1KSyNO1Y2daMEvg,,,none,hd,2d,PT31S,['/m/0f2f9']
DD4jmj9AevM,,,,,,,,
KtA3Wp8eNgA,UCUK0HBIBWgM2c4vsPhkYY4w,,,none,hd,2d,PT6M26S,"['/m/02jjt', '/m/02jjt']"
0GQmGOju6CE,UCSfLUmBHOLoL0uHcxhRCwFw,,,none,hd,2d,PT15M49S,"['/m/019_rr', '/m/019_rr']"
XIZmIl9SsXk,UCpko_-a4wgz2u_DgDgd9fqA,,,none,hd,2d,PT5M8S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
zsbT6NMUrSk,UC8Su5vZCXWRag13H53zWVwA,,,none,hd,2d,PT5M25S,"['/m/098wr', '/m/098wr']"
Np0LMwqtOVM,UCbpMy0Fg74eXXkvxJrtEn3w,,,none,hd,2d,PT8M18S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
Mhzmc7LRIGo,UCuVHOs0H5hvAHGr8O4yIBNQ,,,none,hd,2d,PT14M10S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
52L2HML5O1k,UCZGYJFUizSax-yElQaFDp5Q,,,none,hd,2d,PT9M7S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
HvPbH30KWLE,UCRXiA3h1no_PFkb1JCP0yMA,,,none,hd,2d,PT2M,"['/m/04rlf', '/m/04rlf']"
01AEuxSlIMg,UCEDHfFp2GZonrhuAaz7VjPw,,,none,hd,2d,PT1M1S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
XT3gEidTKAc,UCEY0yxj6QxG4RBVRSe5orig,,,none,hd,2d,PT3M6S,"['/m/04rlf', '/m/04rlf']"
9r6NI9m_IxM,UCI8Ry7NdFNLel-S8dWU7mDA,,,none,hd,3d,PT26M21S,"['/m/04rlf', '/m/064t9', '/m/06by7', '/m/04rlf', '/m/064t9']"
Z00-9MhEw5o,UCJQL1Fai-9GlVunsbP4x8Pg,,,none,hd,2d,PT5M40S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
kDiJh8loTOE,UC6uKrU_WqJ1R2HMTY3LIx5Q,,,none,hd,2d,PT8M38S,
RjujNLl1jyk,UCaLfMkkHhSA_LaCta0BzyhQ,,,none,hd,2d,PT10M35S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
qNl4-y6q5rc,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT1M46S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
Prnw-NqXSEY,UC9k-yiEpRHMNVOnOi_aQK8w,,,none,hd,2d,PT1M18S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
0ufNmUyf2co,UCu8YylsPiu9XfaQC74Hr_Gw,,,none,hd,2d,PT7M17S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
byBCkV_j-As,UCXNBpuENQiL_0G0UyoTFFbg,,,none,hd,2d,PT1M18S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
gTRRvvE3HiU,UCU0X0jiii24OXllSgXbPVBw,,,none,hd,2d,PT4M11S,"['/m/02jjt', '/m/02jjt']"
leHtDz4Mj0M,UCnxQ8o9RpqxGF2oLHcCn9VQ,,,none,hd,2d,PT6M40S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
SS0ebmCqHxs,UC8y7Xa0E1Lo6PnVsu2KJbOA,,,none,hd,2d,PT3M9S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
oGmIFXfgPM4,UC0JO-FDmcF2lFP1l-rsmBWg,,,none,hd,2d,PT3M1S,"['/m/02jjt', '/m/02jjt']"
Q1CFfU2gXHw,UCOmcA3f_RrH6b9NmcNa4tdg,,,none,hd,2d,PT5M9S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
uikOKrrwsfw,UCajXeitgFL-rb5-gXI-aG8Q,,,none,hd,2d,PT2M31S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
Di4QJUCElgs,UC1x4XiKjnt_aonVhDLDxqmw,,,none,hd,2d,PT14M45S,"['/m/019_rr', '/m/019_rr']"
Zvg6b6q1s-Y,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT7M36S,"['/m/0jm_', '/m/06ntj', '/m/06ntj', '/m/0jm_']"
a3Z3HAdHFdo,UCsNGtpqGsyw0U6qEG-WHadA,,,none,hd,2d,PT58M56S,
xYb9HeucPf0,UCK7IIV6Q2junGSdYK3BmZMg,,,none,hd,2d,PT2M12S,"['/m/019_rr', '/m/019_rr']"
klGP5rtA76c,UCWnhR7raxVFDHmDXqCIzuAw,,,none,hd,2d,PT19M15S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
S74uFJHI6gM,UCIRYBXDze5krPDzAEOxFGVA,,,none,hd,2d,PT1M35S,"['/m/098wr', '/m/098wr']"
qDI8LnPq3VY,UCrhvSkQ4z7N2USDHvWSBKZg,,,none,hd,2d,PT1M50S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
y6KYFcta4SE,UCTln5ss6h6L_xNfMeujfPbg,,,none,hd,2d,PT19S,"['/m/098wr', '/m/098wr']"
mqf0f1h8ZTU,UCX5l0Xvq9pQTE2mQ8p0SmhQ,,,none,hd,2d,PT1M20S,"['/m/02jjt', '/m/02jjt']"
WlN04DM8ol0,UCV7T9xL21rq1bH9lPciKP8w,,,none,hd,2d,PT56S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
EQzWr52gCWA,UCxgunnLdsV72eAezHW6u0KA,,,none,hd,2d,PT9M47S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
1e5vRpODASk,UCy1q18ivH441PJQAoTYf9pQ,,,none,hd,2d,PT2M26S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
pkwSoJrVWAY,UCOeCfDAgD__sksj5FH1UY9Q,,,none,hd,2d,PT6M56S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
zkG4Xpz6t68,UCGnjeahCJW1AF34HBmQTJ-Q,,,none,hd,2d,PT3M22S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
yKVAhDbSito,UCkvK_5omS-42Ovgah8KRKtg,,,none,hd,2d,PT25M26S,"['/m/019_rr', '/m/019_rr']"
jLCHpZ6B1gU,UCy5QKpDQC-H3z82Bw6EVFfg,,,none,hd,2d,PT3M21S,"['/m/04rlf', '/m/01lyv', '/m/04rlf', '/m/01lyv']"
4Uhe7pNqCFo,UCUK0HBIBWgM2c4vsPhkYY4w,,,none,hd,2d,PT8M7S,"['/m/02jjt', '/m/02jjt']"
f_jTeuajas0,UCVTQuK2CaWaTgSsoNkn5AiQ,,,none,hd,2d,PT2M6S,"['/m/02vxn', '/m/066wd', '/m/02jjt', '/m/05qjc', '/m/02jjt', '/m/066wd', '/m/05qjc', '/m/02vxn']"
H3mX88_tx3Q,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT11M14S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
RQUuqbzQVsY,UCk1OAveiSUJjtQ8w4B_ayrA,,,none,hd,2d,PT4M9S,"['/m/064t9', '/m/04rlf', '/m/064t9', '/m/04rlf']"
FmE8DwZ6RHk,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT45S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
MjSZs_uOWxg,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT4M14S,"['/m/06by7', '/m/04rlf', '/m/04rlf', '/m/06by7']"
iNT-tPrz4OM,UCCj956IF62FbT7Gouszaj9w,,,none,hd,2d,PT4M5S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
q11UD-6XT-8,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT8M33S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
gNG0GiSrwas,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT5M29S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
I5qFoctplSU,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT9M4S,"['/m/06ntj', '/m/0jm_', '/m/018jz', '/m/06ntj', '/m/0jm_', '/m/018jz']"
CbfnCflL4-E,UCF9imwPMSGz4Vq1NiTWCC7g,,,none,hd,2d,PT1M24S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
gfmXCAwBkCE,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT2M6S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
IIS1M7m9tw8,UCKRzxQcorbRkk7Ofr5T0-lw,,,none,hd,2d,PT8M32S,"['/m/019_rr', '/m/019_rr']"
AuWwlxym68g,UCzzXsnHsEmGorQ6xAKL2sZA,,,none,hd,2d,PT4M37S,"['/m/04rlf', '/m/04rlf']"
9vDdx1dba6c,UCayDH74OUbNnLgmZ1uy136g,,,none,hd,2d,PT3M50S,"['/m/04rlf', '/m/04rlf']"
w6rzRBHy1tk,UCgRQHK8Ttr1j9xCEpCAlgbQ,,,none,hd,2d,PT59S,"['/m/02jjt', '/m/02jjt']"
akNs04ef_Co,UCHUE4ypXKp7ZkmdWbGJNgJg,,,none,hd,2d,PT7M52S,"['/m/019_rr', '/m/019_rr']"
pylyPL64uxk,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT11M58S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
xIbQZpwVweE,UCIiBf-JbtCazHSFqXV4JgoA,,,none,hd,2d,PT1M50S,"['/m/02jjt', '/m/0f2f9', '/m/02jjt', '/m/0f2f9']"
90uhxbfUfC4,UC6nNeXnzkj3qQa23AZ5CRHA,,,none,hd,2d,PT1M59S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
WB8ozD7l02w,UCoyaxd5LQSuP4ChkxK0pnZQ,,,none,hd,2d,PT7H14M36S,"['/m/022dc6', '/m/0bzvm2', '/m/0bzvm2', '/m/022dc6']"
VFnXRntc9XA,UCHYKkKW0MpX5-nDQQas-b6w,,,none,hd,2d,PT5M41S,"['/m/04rlf', '/m/05rwpb', '/m/04rlf', '/m/05rwpb']"
bYXM3uz1bjM,UCfuVkZR3HraR6QH7k_9nl6g,,,none,hd,2d,PT4M39S,"['/m/04rlf', '/m/04rlf']"
nUgMn2ntSh4,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT5M53S,"['/m/019_rr', '/m/019_rr']"
m0AZ5LKlGyk,UCVhELdTtlliO9Lf4csLbT-g,,,none,sd,2d,PT15S,"['/m/04rlf', '/m/04rlf']"
f1xIeTCgoFk,UCOmHUn--16B90oW2L6FRR3A,,,none,hd,2d,PT3M54S,"['/m/04rlf', '/m/028sqc', '/m/028sqc', '/m/04rlf']"
YWVylysTNIA,UCrudoMmlMr8PWNNnHcNuQgA,,,none,hd,2d,PT24S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
OVnxBcS5qWo,UCGIY_O-8vW4rfX98KlMkvRg,,,none,hd,2d,PT2M8S,"['/m/0403l3g', '/m/0bzvm2', '/m/0bzvm2', '/m/0403l3g']"
jHvSF0njyvc,UCeY0bbntWzzVIaj2z3QigXg,,,none,hd,2d,PT23M2S,"['/m/098wr', '/m/098wr']"
nlIE1I6DxjI,UC75d1FNP1qR0lCY1usRKQEw,,,none,hd,2d,PT4M58S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
gC3Y7SowqwA,UCIRYBXDze5krPDzAEOxFGVA,,,none,hd,2d,PT1M30S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
9flXyzcSfT4,UCO6Rq8SSY5ui4ptyMkLirIQ,,,none,hd,2d,PT2M45S,"['/m/02lkt', '/m/04rlf', '/m/04rlf', '/m/02lkt']"
Xx1tK0RyZxs,UCR4wTAyVbbX-IiBiGCgIBTg,,,none,hd,2d,PT2M2S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
fSutgzDY_I4,UCOn923UnbV8H9zo_lO6ZCRw,,,none,hd,2d,PT2M38S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
cOaRPJQXFG4,UCGgf_k1y-_d-4Eh922iCCJg,,,none,hd,2d,PT3M34S,"['/m/04rlf', '/m/06cqb', '/m/0glt670', '/m/04rlf', '/m/06cqb']"
N7xjGJwuu6E,,,,,,,,
hcfMZ6qjdXM,UCqnbDFdCpuN8CMEg0VuEBqA,,,none,hd,2d,PT1M40S,
tblXEAKO6KA,UCgDWdIW3ECDZdKsnhNUYyVg,,,none,hd,2d,PT40M21S,['/m/04rlf']
FB64ez0kf1c,UChDKyKQ59fYz3JO2fl0Z6sg,,,none,hd,2d,PT3M19S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
dQMZLXaa1L8,UCZ-31ierWYx-XO6FALHYAEw,,,none,hd,2d,PT1M26S,"['/m/019_rr', '/m/019_rr']"
nrB7aqfRzyE,UCjckM1uBUbeDphpmVtktnaQ,,,none,hd,2d,PT27S,"['/m/098wr', '/m/098wr']"
wtegEB9lvaA,UC7qn3NBI3XV7d8I3cvZeABw,,,none,hd,2d,PT3M24S,"['/m/04rlf', '/m/05rwpb', '/m/04rlf', '/m/05rwpb']"
eHEwkvFFBII,UCeTKJSW1NTAkf27nNmjWt5A,,,none,hd,2d,PT5M43S,"['/m/07bs0', '/m/06ntj', '/m/06ntj', '/m/07bs0']"
IzQwbRdh5Ts,UCN6_zlOc1aJEzfG_ZkXpUgA,,,none,hd,2d,PT1M14S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
CWAX-tiepMo,UCzH3iADRIq1IJlIXjfNgTpA,,,none,hd,2d,PT24M40S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
nDoQqQUa9C8,UCONd1SNf3_QqjzjCVsURNuA,,,none,hd,2d,PT12M28S,"['/m/019_rr', '/m/019_rr']"
CZ7KRUYQyKE,UCsRgkVhvNauSgwiGagws_gw,,,none,hd,2d,PT8M44S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
MtJFuT0KFq4,UCNmfuDtKkWJfWe4zh9MBrUA,,,none,hd,2d,PT14M18S,
8MfSVTHqNHU,UCnzbVkknmqhRqUKg7RDTDeg,,,none,hd,2d,PT2M54S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
QLFRGj-PPNI,UC4PziMH5MvvsmqM0VCZTy-g,,,none,hd,2d,PT4M7S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
fAWQ7qPsS3Y,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT5M46S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
51cbHTKdILA,UCWACD_NdQo00BhutSXMKa-w,,,none,sd,2d,PT7M3S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
48-pr5-G6Pw,UCW0rqnEt1YiuhM7I28l6L2g,,,none,hd,2d,PT3M23S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
floMqK_yHf8,UCLkAepWjdylmXSltofFvsYQ,,,none,hd,2d,PT5M12S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
